article_text,article_title,date,link,publisher
"Landmark Legal Foundation, the conservative public interest law firm chaired by radio host and author Mark Levin, filed an ethics complaint Friday against Senate Minority Leader Chuck Schumer (D-NY) for his recent threatening statement against Supreme Court Justices Neil Gorsuch and Brett Kavanaugh. At a demonstration Wednesday with pro-choice advocates outside the Supreme Court, as it heard a challenge to a Louisiana law requiring doctors performing abortions to have hospital admitting privileges, Schumer had singled out Gorsuch and Kavanaugh specifically, saying: “[Y]ou have released the whirlwind and you will pay the price. You won’t know what hit you, if you go forward with these awful decisions.” Schumer’s statement earned a rare rebuke from Chief Justice John Roberts, but he refused to apologize. The Landmark Legal Foundation complaint, filed with the Senate Ethics Committee, states, in part, that Schumer’s statement may “inflame the unhinged and incite violence”; that they “may violate criminal provisions of federal law”; and that the Senate should consider censure as a remedy. It notes that the Senate could also choose to reprimand or even expel Schumer for his comments. Currently, Sen. Josh Hawley (R-MO) has introduced a resolution to censure Schumer, though it may not have enough support to pass a filibuster threshold of 60 votes. Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart News Sunday on Sirius XM Patriot on Sunday evenings from 7 p.m. to 10 p.m. ET (4 p.m. to 7 p.m. PT). He earned an A.B. in Social Studies and Environmental Science and Public Policy from Harvard College, and a J.D. from Harvard Law School. He is a winner of the 2018 Robert Novak Journalism Alumni Fellowship. He is also the co-author of How Trump Won: The Inside Story of a Revolution, which is available from Regnery. Follow him on Twitter at @joelpollak.",Mark Levin’s Landmark Legal Foundation Files Ethics Complaint Against Chuck Schumer,2020-03-06,https://www.breitbart.com/politics/2020/03/06/mark-levins-landmark-legal-foundation-files-ethics-complaint-against-chuck-schumer/,Breitbart
"Four GOP-held Senate seats are currently being led by Democrats, with at least a four-point margin, according to new polls from Public Policy Polling (PPP). The polling found Sara Gideon with a four-point lead over incumbent Sen. Susan Collins (R-ME) at 47-43 in the Maine Senate race and Mark Kelly leading Sen. Martha McSally (R-AR) 47-42 in the Arizona Senate race. In the poll conducted in Maine, Collins’ approval rating sits at 33 percent, with 57 percent of voters expressing disapproval of her job performance. In the Arizona poll, PPP found McSally to have a 37 percent job approval rating while 46 percent stated they disapprove of her performance in office. Kelly, who is running to unseat McSally, received a greater favorability rating of 41 percent, while 29 percent have an unfavorable opinion of him. The poll also found a correlation between President Donald Trump’s approval rating in Arizona and Maine with that of McSally and Collins. The poll noted, “In Maine only 42 percent of voters approve of the job he’s doing to 56 percent who disapprove, and in Arizona only 45 percent of voters approve of the job he’s doing to 51 percent who disapprove.” In addition to the results found in Maine and Arizona, Public Policy Polling also found Cal Cunningham with a lead over incumbent Sen. Thom Tillis (R-NC) at 46-41 in the North Carolina Senate race and John Hickenlooper with a lead over Cory Gardner (R-CO) at 51-38 in the Colorado Senate race. Should the Democrats successfully take these four GOP seats currently held by Collins, McSally, Tillis, and Gardner, and lose in Alabama where Sen. Doug Jones’ (D-AL) seat is at stake—assuming nothing else changes – the Vice President next year would cast the tie-breaking vote to decide the majority. The PPP poll out of Maine was conducted using 872 registered Maine voters and has a margin of error of +/- 3.3 percent. The Arizona poll was conducted using 666 registered Maine voters and has a margin of error of +/-3.8 percent. Follow Kyle on Twitter @RealKyleMorris and Facebook.",Democrats Attempt to Create Path to Senate Majority,2020-03-06,https://www.breitbart.com/politics/2020/03/06/democrats-attempt-to-create-path-to-senate-majority/,Breitbart
"Hilary Rosen, the Democrat strategist who once attacked Ann Romney for being a stay-at-home mom, apologized Friday to Nina Turner, spokesperson for Sen. Bernie Sanders (I-VT), for a racially-charged shouting match on CNN. But for the Sanders campaign, it was not enough. The two had argued Thursday evening on Chris Cuomo’s Prime Time over the legacy of Dr. Martin Luther King, Jr., after Turner suggested that former Vice President Joe Biden was the “white moderate” that King had warned about in his famous “Letter from a Birmingham Jail.” Rosen countered that Turner was not qualified to invoke the civil rights leader against Biden. “You don’t have that standing. I’m sorry, you don’t.” Turner resounded angrily: “Don’t tell me what kind of standing I have as a black woman in America. … How dare you, as a white woman.” As the Daily Caller noted, Rosen apologized — but deleted the tweet because it referred to “angry black women,” which some readers found offensive. Sanders demanded an apology directly from Biden on Friday afternoon: .@JoeBiden must accept responsibility for his surrogate telling our campaign co-chair Senator @NinaTurner that she doesn't have standing to invoke the words of Dr. King. That is unacceptable and Joe must apologize to Nina and all the people of color supporting our campaign. — Bernie Sanders (@BernieSanders) March 6, 2020  In 2012, Rosen apologized to Ann Romney, wife of then-Republican presidential nominee Mitt Romney, for mocking her by saying she had “never worked a day in her life.” Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart News Sunday on Sirius XM Patriot on Sunday evenings from 7 p.m. to 10 p.m. ET (4 p.m. to 7 p.m. PT). He earned an A.B. in Social Studies and Environmental Science and Public Policy from Harvard College, and a J.D. from Harvard Law School. He is a winner of the 2018 Robert Novak Journalism Alumni Fellowship. He is also the co-author of How Trump Won: The Inside Story of a Revolution, which is available from Regnery. Follow him on Twitter at @joelpollak.",Bernie Sanders Demands Apology from Biden Surrogate Who Once Attacked Ann Romney,2020-03-06,https://www.breitbart.com/2020-election/2020/03/06/hilary-rosen-who-insulted-ann-romney-goes-after-bernie-sanders-spox-nina-turner/,Breitbart
"Police are searching for a group of suspects who allegedly stomped on a teenage girl lying on a sidewalk in Brooklyn, New York, Thursday. Surveillance footage showed the group of suspects surround a 15-year-old girl on Utica Avenue in Crown Heights and repeatedly attack her as she lay on the pavement, according to CBS New York. At the beginning of the video, one suspect ran toward the girl and stomped on her as she curled up in the fetal position and tried to protect herself. Seconds later, several other suspects approached and kicked her repeatedly. As the crowd began to disperse, a man wearing jeans and a green shirt bent down and pulled off her shoes, then walked away from the scene. The suspects also reportedly stole the young woman’s cell phone and debit card. “The victim was taken to the hospital with bruising and swelling to her face,” the report said. Friday morning, the New York Police Department (NYPD) tweeted the video and asked residents for help in identifying the suspects: 🚨WANTED for ROBBERY/GANG ASSAULT: On 3/5, at approx 4:10 PM, in front of 216 Utica Ave in Brooklyn, a 15-year-old female was approached by a group of individuals & was punched & kicked to the ground & had her property removed. Any info call or DM @NYPDTips at 800-577-TIPS. pic.twitter.com/JjCCFbnhSJ — NYPD NEWS (@NYPDnews) March 6, 2020  The incident happened just outside an electronics store owned by Anita Peavy, who said she brought down the gate to go out and help the victim. “She was bleeding like crazy,” Peavy recalled, adding, “We just tried to keep her calm and sitting there ’til the ambulance come.” “I have never witnessed something like that yet in my life … such a small kid dropped by another kid, was crazy,” she commented. In February, New York City residents told Mayor Bill de Blasio during a town hall event that they are fed up with the growing crime rate and asked him to work with state lawmakers to abolish the new bail reform law, Breitbart News reported. “Many people are being beaten, slashed, and hurt by criminals being released. They said they would only release people that are non-violent but they’re releasing people who are very, very violent,” one resident said. “New York City is becoming a crime city. Could you please get rid of bail reform to make our city safer?” she asked him. Despite their concerns, de Blasio claimed people who believe the crime rate is increasing were “not interested in the facts” and accused them of “whipping up fear.” However, the NYPD said Thursday that the state’s bail reform law was mostly to blame for the recent spike in crime, according to the New York Post.  “Criminal justice reforms serve as a significant reason New York City has seen this uptick in crime,” the department stated.","VIDEO: Suspects Stomp, Kick Teenage Girl on Brooklyn Sidewalk",2020-03-06,https://www.breitbart.com/crime/2020/03/06/video-suspects-stomp-kick-teenage-girl-on-brooklyn-sidewalk/,Breitbart
"The left-wing Hollywood celebrities are stoking public hysteria over the coronavirus, using social media to spread fear as well as disinformation about President Donald Trump’s response to the deadly global outbreak. While some stars are using the coronavirus to re-air their hatred of all things Trump, many other celebrities are fanning the flames by making false claims about President Trump and Vice President Mike Pence, accusing the White House of lying to the American public and exacerbating the problem. Comedian Chelsea Handler repeated the false claim that President Trump suggested that people who have “tested positive for coronavirus can still go to work and get better there.” Trump supporters: your president just suggested people who have tested positive for the Coronavirus can still go to work and get better there. Go with god. — Chelsea Handler (@chelseahandler) March 5, 2020  But President Trump never said or suggested what Handler claims he did. The president was speaking during an interview this week on Fox News’ Hannity in which he described some situations in which people who have contracted coronavirus only experience a mild case of the illness and quickly recover. President Trump said that some of these people chose to go to work and eventually got better, but he never recommended that they do so. “So, if we have thousands or hundreds of thousands of people that get better just by, you know, sitting around and even going to work — some of them go to work, but they get better,” Trump said. I NEVER said people that are feeling sick should go to work. This is just more Fake News and disinformation put out by the Democrats, in particular MSDNC. Comcast covers the CoronaVirus situation horribly, only looking to do harm to the incredible & successful effort being made! — Donald J. Trump (@realDonaldTrump) March 5, 2020  Rosie O’Donnell claimed without evidence that “the president and the vice president are lying to us,” tweeting out the hashtag #Coronavirus. the president and the vice president are lying to us – #Coronarivus #FunFactFriday — ROSIE (@Rosie) February 28, 2020  Actor Jeffrey Wright spread the false allegation that Tony Fauci, the head of the National Institutes of Allergy and Infectious Diseases, needs Vice President Pence’s approval to speak publicly. But Fauci has denied the claim, saying during a recent White House briefing: “Let me clarify. I have never been muzzled — ever.” He said that the rumor arose out of a misunderstanding. “We were set up to go on some shows, and when the vice president took over, we said, ‘Let’s regroup and figure out how we’re going to be communicating.’ So I had to just stand down on a couple of shows and resubmit for clearance. And when I resubmitted for clearance, I got cleared.” But Tony Fauci – head of the National Institute of Allergy and Infectious Diseases at the NIH for 36 yrs now (!) – needs Mike Pence's approval to speak publicly. This is governing by mental illness. Ignore this idiot. NIAID: https://t.co/DWDbEzwCMO CDC: https://t.co/YD3TJM5SsD https://t.co/S0k0l00Cwu — Jeffrey Wright (@jfreewright) February 29, 2020  Singer-actress Cher also claimed that President Trump is lying, adding that he kept quiet about the coronavirus because “he knew we weren’t prepared.” But Cher omitted the fact that President Trump restricted entry to the U.S. from China as early as February 1, a decision that was widely reported at the time. A few days before, President Trump tweeted out photos of his White House coronavirus task force. Once a Coward‼️trump KNEW We Weren’t Prepared For Coronavirus,But His Re-Election Depended On The Stock Market,So he Kept.He Knew He’d Gutted The Health Agencies,So He Kept.Ppl Got Sick,& Still He KeptPpl Are Dying So HE LIES https://t.co/TplhB9ry3w — Cher (@cher) March 6, 2020  Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world, and they are on top of it 24/7! pic.twitter.com/rrtF1Stk78 — Donald J. Trump (@realDonaldTrump) January 30, 2020  Actor Bradley Whitford offered up this unhinged take on Vice President Mike Pence’s qualifications for handling the Coronavirus on behalf of the Trump White House. @realDonaldTrump put @VP Mike Pence in charge of pandemic response. He doesn’t believe in evolution.  He doesn’t believe that cigarettes cause cancer.He does believe that gay people are going to hell. Good luck everyone. — Bradley Whitford (@BradleyWhitford) March 3, 2020  Actress Bette Midler tweeted that President Trump is “utterly useless” in a crisis as evidence by his “throwing paper towels at suffering Puerto Ricans after [Hurricane] Maria.” But President Trump didn’t do what Midler claimed. In a widely shared video, the president tossed rolls of paper towels to an appreciative and cheering crowd assembled at a disaster relief distribution center near San Juan. Guess #Trump wants a scapegoat,  #Pence, AKA Mr AIDS, to take the fall just in case the #Coronavirus becomes uncontainable.  Anyone who watched #Trump throwing paper towels at suffering #PuertoRicans after #Maria knows he’s uniquely and utterly useless during any kind of crisis. — Bette Midler (@BetteMidler) February 27, 2020  Actor Jason Alexander made the stunning and unverifiable claim that President Trump and the Republican party “would rather see you and yours sicken and die rather than admit they were/are wrong.” You realize if coronavirus does what scientists say, it means that Trump and GOP would rather see you and yours sicken and die rather than admit they were/are wrong. When will people understand that no Trump cares about you? — jason alexander (@IJasonAlexander) February 28, 2020  Actor Ron Perlman is the latest celebrity to spread the fake news that President Trump called the coronavirus a “hoax.” In fact, the president used the word “hoax” at a recent campaign rally to describe efforts by Democrats to politicize the virus. Filmmaker Adam McKay also repeated the fake news. Last week, Debra Messing and Cher both repeated the false claim on social media. Nuthin to worry bout folks. Your leader assures us the #coronavirus is just a hoax. https://t.co/0l3PmILSPd — Ron Perlman (@perlmutations) February 29, 2020  Trump & Republican Leaders: “The coronavirus is a democratic hoax!” (An adviser whispers in the their ears that it could drive down voter turnout) Trump & Repub Leaders: “Cononavirus is like if Ebola and Zombie bites got together. Live in ur fridge” — Adam McKay (@GhostPanther) March 1, 2020  Actor Michael Ian Black ginned up public fear by recently telling President Trump “your incompetence is going to get a lot of people killed.” Relax, man. Nobody’s blaming you for coronavirus. We all just think your incompetence is going to get a lot of people killed. https://t.co/wv3hlL7ipR — Michael Ian Black (@michaelianblack) February 28, 2020  Barbra Streisand and actor John Leguizamo joined in the pile-on by trashing Vice President Pence, blaming him for an outbreak of HIV in rural Indiana during his tenure as governor. The outbreak was in fact due to drug addicts using dirty needles to shoot up. Trump’s statements on the Coronavirus are full of misstatements. He put Mike Pence, widely criticized for his handling of an HIV outbreak in Indiana, in charge. Professional public health experts and virologists not Trump loyalists have to be in charge. — Barbra Streisand (@BarbraStreisand) March 4, 2020  Putting Pence in charge of the coronavirus is like… like putting him in charge of ANYTHING! He said smoking doesn't kill! In Indiana he treated HIV like it was somebody else's problem! Why are we letting him deal with a medical emergency? Do we LIKE dying?! — John Leguizamo (@JohnLeguizamo) March 1, 2020  Filmmaker Rob Reiner tweeted that President Trump “needs to be quarantined,” referring to the president as the “lying moron.” Until the coronavirus is brought under control, The Lying Moron needs to be Quarantined. — Rob Reiner (@robreiner) March 5, 2020  Actress Minnie Driver used the coronavirus as an opportunity to mock Vice President Pence’s Christian faith. But don’t worry! @Mike_Pence is gonna pray on the Coronavirus like he did on HIV.  #CoronaVirusUpdates https://t.co/4aozm8EVBg — Minnie Driver (@driverminnie) February 27, 2020  Alyssa Milano took coronavirus hysteria to another level by suggesting that President Trump could be impeached for his response to the virus. Oh my God. Is this an impeachable offense? https://t.co/MmUS0TMVGg — Alyssa Milano (@Alyssa_Milano) March 5, 2020  Follow David Ng on Twitter @HeyItsDavidNg. Have a tip? Contact me at dng@breitbart.com",15 Hollywood Celebs Spreading Fear and Fake News About Coronavirus,2020-03-06,https://www.breitbart.com/entertainment/2020/03/06/15-hollywood-celebs-spreading-fear-and-fake-news-about-coronavirus/,Breitbart
"A court in a German city has ruled that the Marxist-Leninist Party of Germany (MLPD) will be allowed to erect a statue of Vladimir Lenin, the mass-murdering founder of the Soviet Union. The administrative court in Gelsenkirchen overruled the city’s decision to halt the construction of a monument to Vladimir Lenin, the architect of the Russian Revolution of 1917 which birthed the Soviet Union — a state responsible for the deaths of tens of millions of innocent people. The city had argued that the statue would detract from the historical value of the adjacent savings bank building, but the court ruled that objections over Lenin’s historical atrocities were irrelevant as the statue is to be constructed more than ten meters away from the bank, Deutsche Welle reports. The Marxist-Leninist Party of Germany hailed the decision by the court, saying: “A few weeks before his 150th birthday, Vladimir Ilyich Lenin has once again won a great victory.” The move by the court was slammed by Marco Buschmann, a Free Democrats (FDP) member of parliament from Gelsenkirchen, who said: “A Lenin statue would be a disgrace for Gelsenkirchen” as “Lenin stands for mass murder and totalitarianism.” “Anyone who wants to erect a Lenin statue should ask themselves whether they are still grounded in liberal democratic principles or not,” he added. Italian Schoolchildren Labelled Fascists If They Refuse to Sing Marxist Song https://t.co/kaV7Jc0GM8 — Breitbart London (@BreitbartLondon) February 2, 2020  In 2017, following the controversy over Confederate memorials in the American South, activists tried to remove a statue of Vladimir Lenin in the city of Seattle. The statue was first installed in the city in the early 1990s after a local man purchased the statue following the collapse of the Soviet Union. Benedict Evans, a local venture capitalist, and over 900 people in a Facebook group named “Seattle, Tear Down This Lenin Statue!” called for the removal of the monument to the communist dictator. “If one wanted to pull down statues of profoundly evil people, responsible for uncountable human suffering, this one might be on the list,” Evans wrote. Lenin’s reign as the head of the Soviet Union was marked by mass starvation, the internment of political enemies in gulags (concentration camps), the mass executions of the Red Terror, and the invasion of neighbouring countries. In his persecution of the kulaks — peasants with over eight acres of land — Lenin ordered his men in one instance to: “1) hang without fail, so that the public sees, at least 100 notorious kulaks, the rich, and the bloodsuckers. 2) Publish their names. 3) Take away all of their grain. 4) Execute the hostages.” “This needs to be accomplished in such a way, that people for hundreds of miles around will see, tremble, know and scream out: let’s choke and strangle those blood-sucking kulaks,” Lenin commanded. Big Brother: Surveillance Cameras Installed at the Grave of Karl Marx https://t.co/E6lk21XLfS — Breitbart London (@BreitbartLondon) December 27, 2019  Follow Kurt on Twitter at @KurtZindulka",German City to Erect Statue of Communist Mass Murderer Vladimir Lenin,2020-03-07,https://www.breitbart.com/europe/2020/03/07/german-city-to-erect-statue-of-communist-mass-murderer-vladimir-lenin/,Breitbart
"Rep. Alexandria Ocasio-Cortez (D-NY) proclaimed on Friday that Sen. Bernie Sanders (I-VT) is “much, much stronger” than Joe Biden (D) with independent voters. “Bernie’s strong record on trade, his exemplary performance with Latino voters, and his overwhelming support among folks making <$40k make him a stronger electoral college candidate,” Ocasio-Cortez posted alongside a clip of her recent appearance with CNN’s Chris Cuomo. “He can put key Southwest states in play and is stronger in the industrial Midwest against Trump,” she continued before declaring that Sanders, a self-described socialist, will appeal to independent voters with greater ease than Biden. “.@BernieSanders is also much, much stronger with independent voters who we will need in November,” she said. “He is a stronger candidate than Biden against Trump. I’m not just saying that because we align on progressive policy. I’m saying it because I believe it is true”: .@BernieSanders is also much, much stronger with independent voters who we will need in November. He is a stronger candidate than Biden against Trump. I’m not just saying that because we align on progressive policy. I’m saying it because I believe it is true. — Alexandria Ocasio-Cortez (@AOC) March 6, 2020  A Morning Consult poll, taken after Super Tuesday, shows that a majority of potential Democrat primary voters, 51 percent, view Biden as having the best chance of defeating President Trump in November. Only 28 percent chose Sanders. The Sanders surrogate, Ocasio-Cortez, has already signaled she will back Biden if he wins the Democrat nomination. “I’ve said throughout this entire process that what is so important is that we ultimately unite behind whoever that Democratic nominee is,” she stated during a Thursday appearance on NBC’s Late Night with Seth Meyers. “I think it’s a two-way street.”",Alexandria Ocasio-Cortez: Bernie Sanders ‘Much Stronger’ than Joe Biden with Independents,2020-03-07,https://www.breitbart.com/politics/2020/03/07/alexandria-ocasio-cortez-bernie-sanders-much-stronger-joe-biden-independents/,Breitbart
"Joe Biden (D) is holding a slight edge over Sen. Bernie Sanders (I-VT) in Missouri ahead of the state’s March 10 primary, an Emerson College/Nexstar Media poll released this week showed. Biden and Sanders will battle in six states — Idaho, Michigan, Mississippi, Missouri, North Dakota, Washington — on Tuesday. According to an Emerson poll, taken March 4-5, 2020, among 425 of likely Democrat primary voters in Missouri, the former vice president holds a four-point edge over Sanders, just days ahead of the primaries. He leads Sanders 48 percent to 44 percent. Rep. Tulsi Gabbard (D-HI) who remains in the race, garnered two percent support. The margin of error of +/- 4.7 percent puts Biden’s lead within the margin of error: #Missouri @EmersonPolling/@NXSTMediaGroup Poll (3/4-5):Biden 48%Sanders 44%Gabbard 2%https://t.co/IYJUGizYXu — Political Polls (@Politics_Polls) March 5, 2020  Emerson reports: The poll was conducted before Senator Elizabeth Warren had dropped out of the Presidential race on Thursday, however, Warren supporters were asked who their second choice candidates are. A majority, 53%, said that Sanders was their second choice, followed by 32% who said Biden was their second choice, 5% who chose Gabbard, and 10% who were undecided as to who their second choice candidate will be. Despite Biden’s edge, the greatest proportion of likely Democrat voters, 43 percent, are supportive of Medicare for All — a hallmark of Sanders’ campaign. “When asked which candidate had the best healthcare policy, Sanders lead with 43% and Biden followed at 40%,” Emerson reported. While Missouri does not offer the most delegates on Tuesday — that goes to Michigan, which has 125 delegates up for grabs — 68 delegates are at stake.",Missouri Poll: Joe Biden Holds Edge over Bernie Sanders,2020-03-07,https://www.breitbart.com/politics/2020/03/07/missouri-poll-joe-biden-holds-edge-over-bernie-sanders/,Breitbart
"Swedish populist leader Jimmie Åkesson has been reported to the police for inciting “hate” after handing out “Sweden is full” flyers in Turkey this week. Swedish attorney Behrang Eslami reported the Sweden Democrat (SD) leader to the police, claiming that Åkesson was engaging in incitement against a group of people by handing out the flyers near Turkey’s border with Greece. “I believe that it is everyone’s right to seek asylum in Europe or in Sweden,” Elsami told Swedish newspaper Aftonbladet. “To go down and try to persuade people, who are fleeing for their lives and in need, not to go to Europe. It is in principle wrong and it violates human rights,” he claimed. Åkesson responded to the police report, telling broadcaster TV4, in comments reported by Nyheter Idag, that he considered himself a voice for many Swedes, pointing to recent opinion polls that have shown his party as the most popular in the country. Swedish Populist Leader Hands Out ‘Sweden Is Full’ Flyers in Turkey https://t.co/kYSdYhi75L — Breitbart London (@BreitbartLondon) March 5, 2020  “I think it is pretty clear when you look at opinion polls and other things that the Swedish people want a more restrictive immigration policy than the one we have had so far,” he said. Lawyer Anton Strand, who was hired by Åkesson, also dismissed the police complaint, telling Nyheter Idag: “It seems to me that people have sought attention rather than wanted to make a serious complaint.” “Notifying a person without basis can in itself constitute a criminal act and my client is also considering reporting the lawyer to the Law Society,” he added. Åkesson’s handing out of the flyers, which stated, “Sweden is full. Don’t come to us! We can’t give you more money or provide housing. Sorry about this message,” is not the first time a country or politicians have tried to dissuade migrants from coming to Europe. In 2018, Belgium launched a social media campaign directed at migrants, stating that many of the promises made by people-traffickers about Europe were actually myths. PICTURES: Greek Border in Flames as Migrants Keep Trying to Break Through https://t.co/DTFBEmxdTc — Breitbart London (@BreitbartLondon) March 7, 2020 ",Swedish Populist Leader Reported to Police for Handing Out ‘Sweden Is Full’ Flyers,2020-03-07,https://www.breitbart.com/europe/2020/03/07/swedish-populist-leader-reported-to-police-for-handing-out-sweden-is-full-flyers/,Breitbart
"Rep. Rashida Tlaib (D-MI) stumped for Sen. Bernie Sanders (I-VT) at a rally in Detroit, Michigan, on Friday, encouraging supporters to mobilize their friends and family and declaring that it would “feel good to have a president that you didn’t have to check” all the time. Tlaib stumped for the presidential hopeful on Friday in her home state ahead of its upcoming March 10 primary. “This is a once in a lifetime moment in our country to elect someone who won’t sell us out,” she said to cheers. “It would feel good to have a president that you didn’t have to check him all the time,” she continued, instructing the energized crowd to mobilize their friends and family members: 2020 is about showing up for others folks. It really is, because when you cast that vote, please know that vote isn’t just for you. It’s for the kids— kids caged at the border. It’s for that mother that doesn’t know how she can afford insulin for her daughter, for her children. “It’s for all of the people now living in poverty. It’s for my neighbors right here in Detroit that get their water shut off, their kids taken away the following day. Show up for her,” she continued. Tlaib praised Sanders for taking on the “wealthy” and “powerful” and predicted that he will win Michigan. “He’s winning states all over the country, and he’s about to win Michigan,” she said, promising that “another world is possible.” Sanders, for his part, delivered a typical stump speech, calling President Trump a “pathological liar,” “bully,” and “vindictive person.” He also accused him of running a “corrupt administration”:  Michigan, offering 125 delegates, is one of six states voting Tuesday.",Rashida Tlaib: ‘It Would Feel Good to Have a President that You Didn’t Have to Check’ All the Time,2020-03-07,https://www.breitbart.com/politics/2020/03/07/rashida-tlaib-feel-good-have-president-didnt-have-check-all-time/,Breitbart
"MSNBC anchor Chris Hayes criticized President Donald Trump’s response to the coronavirus outbreak during his Friday broadcast. Hayes said, “Consider this: how does anyone–you, me, Vice President Pence–know how to handle a situation if we don’t know the full scope? We have had three months to prepare for the coronavirus to come to the U.S. and see how outbreaks started. We have completely failed. The federal government have completely failed until now. We are weeks and weeks behind where we should be.” After comparing the coronavirus outbreak to Chernobyl and Hurricane Maria, Hayes played a clip of Trump being asked about a cruise ship docked off the California coast with coronavirus patients. Trump said, “I’d rather have the people stay, but I’d go with them. I told them to make the final decision. I would rather — because I like the numbers being where they are, I don’t need to have the numbers double because of one ship … I would rather have the numbers stay where they are. But if they want to take them off, they’ll take them off.” Hayes said, “He’s saying that his preference, in defiance of the experts, is that the sick Americans stay marooned on the boat because he doesn’t want the numbers going up for him… All he cares about at the numbers, not the actual problem.” He concluded, “You cannot spin a virus. Countries like China learned that early on. Spinning is all our president knows. This is what happens when you elect a BS artist to the most important job in the country. He has BSed his way through his entire career. He has BSed his way through a crisis, and he is trying to BS his way through this one so here we are.” Follow Pam Key on Twitter @pamkeyNEN",MSNBC’s Hayes: ‘BS Artist’ Trump Coronavirus Response ‘Completely Failed’,2020-03-06,https://www.breitbart.com/clips/2020/03/06/msnbcs-hayes-bs-artist-trump-coronavirus-response-completely-failed/,Breitbart
"Democrat voters must determine if Joe Biden is “mentally fit” to serve as President of the United States given the former vice president’s frequently slurred speech and regular misstatements, assessed Breitbart News Senior Editor-at-Large Joel Pollak in a Wednesday interview on 55KRC with host Brian Thomas. Biden’s Super Tuesday performance — winning 566 delegates relative to Sen. Bernie Sanders’ (I-VT) 501 delegates — is not the result of a strengthening campaign but of a division among Democrat primary voter support between Sanders and Sen. Elizabeth Warren (D-MA), determined Pollak. Pollak then highlighted questions of Biden’s cognition given the former vice president’s behavior: Biden doesn’t look to be any stronger a candidate than he was throughout this campaign. On the stage last night — I was at his victory party in Los Angeles — he, at one moment, appeared to confuse his wife and his sister. He slurred his speech. He didn’t seem sharper or any better than he has been the entire campaign. “He did remember the Declaration of Independence, but I believe he was reading it off a teleprompter,” noted Pollak, referring to Biden’s failure to recall the best-known clause of one of America’s founding documents. Pollak continued: I’m being serious, here. I’m not trying to be mean. The question facing voters in the fall is going to be whether Joe Biden — should he become the nominee — is mentally fit to serve in the office, and the Democratic Party may choose a vice presidential nominee very carefully with that in mind, but it does show you that Democrats are not going to roll over in 2020. They’re going to do whatever it takes to be competitive. Pollak added, “Biden is simply not seeming to be up to the job. When you put [Trump and Biden] side-by-side on stage, Biden comes out very poorly, and I don’t think there’s very much Democrats can do to change that.” Thomas highlighted Biden’s “cognitive function” and ability “to be sharp and quick on his feet” as noticeably lacking. Thomas asked if Sanders’ supporters would go with a possible Democrat nomination of Biden as the party’s presidential nominee. “Initially my feeling was that [Sanders supporters] would sit it out. They did not like Biden. They really didn’t like Pete Buttigieg. They  don’t like Elizabeth Warren. Early surveys suggested that the Sanders voters were the least likely to stick with the party nominee. “ What we do know is that right now the Bernie Sanders camp feels that they’re the victims of a coup,” Pollak added, noting Marianne Williamson use of the term. “They feel the Democratic establishment has maneuvered once again to try to steal the election from them, and they’re fighting that.” Pollak stated, “It’s very clear — if it wasn’t before — the Democratic establishment is pulling a lot of strings behind the scenes and really, they’re barely even trying to hide it anymore. You’re going to see a lot more shouting before all this is done.” Thomas praised Breitbart News as a “great site.” “I rely on your site regularly,” he said. “I encourage my listeners to bookmark it. You’re a thorn in the side of a left-wing media and it’s refreshing. It’s always reliable information, much to the chagrin of what leftists say about Breitbart. It’s very accurate information, and I’m pleased you’re there.” The Brian Thomas Show, which broadcasts live on AM station 55KRC in Cincinnati from 5:00 a.m. to 9:00 a.m. Eastern, is available any time nationwide via iHeartRADIO. Follow Robert Kraychik on Twitter.",Pollak: Question on Biden Is if He Is ‘Mentally Fit’ to Serve as POTUS,2020-03-06,https://www.breitbart.com/2020-election/2020/03/06/pollak-question-on-biden-is-if-he-is-mentally-fit-to-serve-as-potus/,Breitbart
